cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Governor,MA-G1,6/19/2022,_lite,Maura Healey,,,,,Geoff Diehl,,,,all others,0.973375,0,0,,0.026625,0,0,,0,0,0.973375,0.026625,0.0028875,0.1040114,2226411,2659401,1803563,55.69489,0,0,,0,38.14417,0,0,,6.160946,0,10.84428,61.8449,44.28704,0,0,0,,0,,0,2.272212,49.46613,31.92219,0,0,0,,0,,32.67038,4999558,17.55072,29.00378,6.153606,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,KS-G1,6/19/2022,_lite,Laura Kelly,,,,Seth Cordell,Derek Schmidt,,,,,0.3953,0,0,,0.6047,0,0,,0,0,0.3953,0.6047,0.0750375,6.138242,980389.8,1160432,800611.3,47.39072,0,0,,2.646694,49.96259,0,0,,0,5.252967,0,53.96711,56.45219,0,0,0,,0,,0.6383815,0,40.87246,43.34129,0,0,0,,0,,-21.09543,2089024,-2.571873,10.30854,-15.28988,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,IL-G1,6/19/2022,_lite,J.B. Pritzker,,,,,Darren Bailey,,,,,0.966725,0,0,,0.033275,0,0,,0,0,0.966725,0.033275,0.0032125,0.0580893,4435178,5227976,3665193,59.80652,0,0,,0,40.19348,0,0,,0,0,0,66.46703,46.76359,0,0,0,,0,,0,0,53.23641,33.53297,0,0,0,,0,,13.22368,8928145,19.61304,32.93406,6.47282,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,ID-G1,6/19/2022,_lite,Stephen Heidt,,,,,Brad Little,,,,all others,0.0011,0,0,,0.9989,0,0,,0,0,0.0011,0.9989,0.000375,0.0585411,513729.8,621344.9,407184.3,23.98363,0,0,,0,68.70918,0,0,,7.307197,0,12.4672,32.11367,76.72282,0,0,0,,0,,0,2.906891,15.94493,60.59253,0,0,0,,0,,-36.76822,1297934,-44.72555,-29.38714,-59.96327,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,IA-G1,6/19/2022,_lite,Deidre DeJear,,,,Rick Stewart,Kim Reynolds,,,,,0.099875,0,0,,0.900125,0,0,,0,0,0.099875,0.900125,0.0624875,4.187175,1196841,1403382,991946.8,43.64012,0,0,,1.844813,54.51507,0,0,,0,3.813267,0,49.15644,60.14574,0,0,0,,0,,0.3737703,0,38.02407,48.92935,0,0,0,,0,,-9.622491,2295209,-10.87495,-0.003891,-21.91324,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,HI-G1,6/19/2022,_lite,Josh Green,,,,,Heidi Haunani Tsuneyoshi,,,,all others,0.9509,0,0,,0.0491,0,0,,0,0,0.9509,0.0491,0.0053875,1.149134,375994.1,459176.1,295655.7,58.4871,0,0,,0,37.10409,0,0,,4.408811,0,8.143842,66.73323,45.44752,0,0,0,,0,,0,1.371856,50.07845,28.76911,0,0,0,,0,,31.80856,1007469,21.38301,37.56664,5.098408,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,GA-G1,6/19/2022,_lite,Stacey Abrams,,,,,Brian Kemp,,,,all others,0.19635,0,0,,0.80365,0,0,,0,0,0.19635,0.80365,0.1038625,2.561989,3251217,3876677,2640068,45.59637,0,0,,0,51.82834,0,0,,2.57529,0,5.147625,50.59756,56.91061,0,0,0,,0,,0,0.6047204,40.49563,46.7681,0,0,0,,0,,-7.357742,7356953,-6.231968,3.425011,-16.0305,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,FL-G1,6/19/2022,_lite,Charlie Crist,,,,,Ron DeSantis,,,,all others,0.106975,0,0,,0.893025,0,0,,0,0,0.106975,0.893025,0.07935,0.8542536,7449456,8753158,6167595,43.5767,0,0,,0,53.03878,0,0,,3.384523,0,6.527729,48.71299,58.16364,0,0,0,,0,,0,0.9130414,38.37258,47.86139,0,0,0,,0,,-7.44125,1.46E+07,-9.462082,0.3274689,-19.23795,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,CT-G1,6/19/2022,_lite,Edward Lamont,,,,,Robert Stefanowski,,,,all others,0.8711,0,0,,0.1289,0,0,,0,0,0.8711,0.1289,0.0131125,0.829627,1267556,1499429,1044310,52.67929,0,0,,0,43.89305,0,0,,3.42766,0,6.613015,57.90472,49.11777,0,0,0,,0,,0,0.9419984,47.41183,38.59715,0,0,0,,0,,12.14246,2618620,8.786232,18.75995,-1.169428,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,CO-G1,6/19/2022,_lite,Jared Polis,,,,,Heidi Ganahl,,,,all others,0.8245,0,0,,0.1755,0,0,,0,0,0.8245,0.1755,0.02055,0.7536827,2186692,2563708,1820144,50.97248,0,0,,0,41.82944,0,0,,7.198072,0,12.38734,57.76814,48.66791,0,0,0,,0,,0,2.835939,44.06116,34.90799,0,0,0,,0,,6.733898,4183729,9.14304,21.94643,-3.590557,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,CA-G1,6/19/2022,_lite,Gavin Newsom,,,,,Brian Dahle,,,,,0.989625,0,0,,0.010375,0,0,,0,0,0.989625,0.010375,0.00095,0.0074007,1.03E+07,1.24E+07,8214480,65.38176,0,0,,0,34.61824,0,0,,0,0,0,73.22217,42.48043,0,0,0,,0,,0,0,57.51957,26.77784,0,0,0,,0,,25.74052,2.54E+07,30.76352,46.44433,15.03913,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,AZ-G1,6/19/2022,_lite,Katie Hobbs,,,,Steve Remus,Kari Lake,,,,,0.4013,0,0,,0.59865,0,0,,0.00005,0,0.4013,0.59865,0.083625,3.058526,2192746,2619229,1783231,47.99139,0,0,,1.695074,50.31354,0,0,,0,3.527333,0,53.89174,56.08447,0,0,0,,0,,0.3176546,0,42.18741,44.38828,0,0,0,,0,,-7.109708,4969373,-2.322147,9.269072,-13.7311,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,AR-G1,6/19/2022,_lite,Chris Jones,,,,Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,,,,,0.0135,0,0,,0.9865,0,0,,0,0,0.0135,0.9865,0.0084625,0.8122811,835519.8,1015912,660609.3,37.33335,0,0,,1.250474,61.41617,0,0,,0,2.675369,0,43.86778,67.93207,0,0,0,,0,,0.2019148,0,30.75421,54.86588,0,0,0,,0,,-31.52285,2180916,-24.08282,-11.12538,-37.05929,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,AL-G1,6/19/2022,_lite,Malika Sanders-Fortier,,,,,Kay Ivey,,,,all others,0.0014,0,0,,0.9986,0,0,,0,0,0.0014,0.9986,0.0007375,0.0435307,1358723,1645467,1078651,27.19688,0,0,,0,68.5382,0,0,,4.264913,0,7.944095,35.02305,76.30449,0,0,0,,0,,0,1.309874,19.4115,60.69681,0,0,0,,0,,-29.19992,3459287,-41.34132,-26.06242,-56.35884,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,AK-G1,6/19/2022,_lite,Les Gara,,,,Bill Walker,Mike Dunleavy,Christopher Kurka,,,,0.085375,0,0,,0.7201,0.027,0,,0.167525,0,0.085375,0.7471,0.012175,4.092798,238568.5,283746.6,195188.6,23.30611,0,0,,24.1,36.3294,16.26448,0,,0,32.13109,0,34.558,45.72388,0,23.12092,0,,0,,16.44178,0,11.88236,27.38044,0,9.441568,0,,0,,-14.61795,521658,-29.28778,-8.229593,-50.5412,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:56
2022,Governor,WY-G1,6/18/2022,_lite,Theresa A. Livingston,,,,,Mark Gordon,,,,,0.00015,0,0,,0.99985,0,0,,0,0,0.00015,0.99985,0.00005,0.0254916,157303.1,192684,122896.5,23.69132,0,0,,0,76.30869,0,0,,0,0,0,31.17801,83.75108,0,0,0,,0,,0,0,16.24892,68.82199,0,0,0,,0,,-49.87335,424412,-52.61737,-37.64398,-67.50215,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,WI-G1,6/18/2022,_lite,Tony Evers,,,,,Rebecca Kleefisch,,,,all others,0.781325,0,0,,0.218675,0,0,,0,0,0.781325,0.218675,0.025775,0.8828048,2341523,2730441,1957650,51.19141,0,0,,0,41.9522,0,0,,6.856388,0,11.86438,59.39367,50.15868,0,0,0,,0,,0,2.652283,42.93356,33.65222,0,0,0,,0,,-3.823667,4351464,9.239208,24.90826,-6.398279,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,VT-G1,6/18/2022,_lite,Brenda Siegel,,,,Susan Hatch Davis,Phil Scott,,,,,0.72215,0,0,,0.2778,0,0,,0.00005,0,0.72215,0.2778,0.0321875,10.14179,254528.9,300081,209692.3,51.35777,0,0,,4.379788,44.26244,0,0,,0,8.142353,0,59.65072,52.41343,0,0,0,,0,,1.357217,0,43.21284,36.03972,0,0,0,,0,,27.77288,503792,7.095333,23.0898,-8.723976,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,TX-G1,6/18/2022,_lite,Beto O'Rourke,,,,,Greg Abbott,,,,all others,0.10285,0,0,,0.89715,0,0,,0,0,0.10285,0.89715,0.07255,0.8183224,7110128,8618066,5629849,42.97858,0,0,,0,52.84919,0,0,,4.17223,0,7.815723,48.2985,58.23024,0,0,0,,0,,0,1.256276,37.57966,47.42226,0,0,0,,0,,-12.90963,1.85E+07,-9.870617,0.1347733,-20.0541,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,TN-G1,6/18/2022,_lite,J.B. Smiley Jr.,,,,,Bill Lee,,,,all others,0.001575,0,0,,0.998425,0,0,,0,0,0.001575,0.998425,0.00075,0.0353635,1700865,2078839,1328751,24.13319,0,0,,0,65.44642,0,0,,10.4204,0,16.66508,32.30363,73.67115,0,0,0,,0,,0,4.900149,15.80718,57.15656,0,0,0,,0,,-29.21185,4750229,-41.31323,-26.05547,-56.59469,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,SD-G1,6/18/2022,_lite,Jamie Smith,,,,,Kristi Noem,,,,,0.0019,0,0,,0.9981,0,0,,0,0,0.0019,0.9981,0.0008375,0.2435796,275745.4,329988.3,222558,29.33051,0,0,,0,70.66949,0,0,,0,0,0,37.0982,78.37982,0,0,0,,0,,0,0,21.62018,62.9018,0,0,0,,0,,-32.01005,647453,-41.33897,-25.8036,-56.75964,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,SC-G1,6/18/2022,_lite,Joe Cunningham,,,,,Henry McMaster,,,,all others,0.006075,0,0,,0.993925,0,0,,0,0,0.006075,0.993925,0.0029375,0.161515,1458577,1768056,1149957,31.02668,0,0,,0,64.94249,0,0,,4.030834,0,7.59273,39.0455,72.85173,0,0,0,,0,,0,1.186662,23.05943,56.95963,0,0,0,,0,,-18.29783,3897996,-33.91581,-18.36797,-49.30487,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,RI-G1,6/18/2022,_lite,Daniel J. McKee,,,,,Ashley Kalus,,,,all others,0.90355,0,0,,0.09645,0,0,,0,0,0.90355,0.09645,0.010325,2.596401,318920.7,383642.6,254621.9,55.8861,0,0,,0,40.00666,0,0,,4.107239,0,7.671267,63.92852,48.00189,0,0,0,,0,,0,1.240716,47.85919,31.92715,0,0,0,,0,,23.66066,794970,15.87944,31.6011,0.3147774,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,PA-G1,6/18/2022,_lite,Josh Shapiro,,,,,Douglas V. Mastriano,,,,all others,0.4716,0,0,,0.5284,0,0,,0,0,0.4716,0.5284,0.07045,1.191566,4741626,5596020,3894441,48.18105,0,0,,0,48.83392,0,0,,2.985039,0,5.839044,54.49917,55.16317,0,0,0,,0,,0,0.7588782,41.79586,42.49069,0,0,0,,0,,-2.976064,9742133,-0.6528702,11.56556,-12.97821,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,OR-G1,6/18/2022,_lite,Tina Kotek,,,,,Christine Drazan,,,,all others,0.510675,0,0,,0.489325,0,0,,0,0,0.510675,0.489325,0.0632125,3.084644,1643472,1923029,1365902,44.95662,0,0,,0,44.756,0,0,,10.28739,0,16.44152,52.15088,51.88714,0,0,0,,0,,0,4.829461,37.77354,37.51223,0,0,0,,0,,10.62213,3113975,0.2006187,13.19193,-12.808,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,OK-G1,6/18/2022,_lite,Joy Hofmeister,,,,,Kevin Stitt,,,,all others,0.01185,0,0,,0.98815,0,0,,0,0,0.01185,0.98815,0.0080625,0.5960187,1084861,1318959,855589.7,33.77813,0,0,,0,58.23667,0,0,,7.985203,0,13.36334,40.69447,65.19359,0,0,0,,0,,0,3.312544,26.76615,51.19786,0,0,0,,0,,-36.97133,2842656,-24.45855,-11.56733,-37.31553,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,OH-G1,6/18/2022,_lite,Nan Whaley,,,,Niel Petersen,Mike DeWine,,,,,0.0406,0,0,,0.95925,0,0,,0.00015,0,0.0406,0.95925,0.026575,0.5346512,3986274,4740262,3242652,39.29567,0,0,,4.276901,56.42743,0,0,,0,7.983472,0,45.67367,62.70344,0,0,0,,0,,1.306595,0,32.97913,50.00217,0,0,0,,0,,-12.10777,8831240,-17.13175,-4.920191,-29.08325,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,NY-G1,6/18/2022,_lite,Kathy C. Hochul,,,,,Lee M. Zeldin,,,,all others,0.946225,0,0,,0.053775,0,0,,0,0,0.946225,0.053775,0.0053125,0.0765174,5568055,6675411,4473498,54.74998,0,0,,0,41.9026,0,0,,3.347418,0,6.44206,60.04549,47.21054,0,0,0,,0,,0,0.9072939,49.44468,36.57078,0,0,0,,0,,19.93185,1.34E+07,12.84738,22.99546,2.707138,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,NV-G1,6/18/2022,_lite,Steve Sisolak,,,,,Joe Lombardo,,,,all others,0.58565,0,0,,0.41435,0,0,,0,0,0.58565,0.41435,0.0594875,5.216741,914515.1,1089316,741610.2,47.52617,0,0,,0,45.91184,0,0,,6.561986,0,11.3997,53.08765,51.37692,0,0,0,,0,,0,2.471276,41.94341,40.2587,0,0,0,,0,,-2.531046,2105890,1.614326,11.70514,-8.366779,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,NM-G1,6/18/2022,_lite,Michelle Lujan Grisham,,,,Karen Bedonie,Mark V. Ronchetti,,,,,0.73135,0,0,,0.26865,0,0,,0,0,0.73135,0.26865,0.034175,4.429893,618699.4,741452.6,496817.6,51.42567,0,0,,2.423387,46.15094,0,0,,0,4.86974,0,57.21642,51.84348,0,0,0,,0,,0.5581913,0,45.68884,40.37512,0,0,0,,0,,7.143295,1493579,5.274723,16.53461,-5.832418,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,NH-G1,6/18/2022,_lite,Tom Sherman,,,,,Chris Sununu,,,,,0.002175,0,0,,0.997825,0,0,,0,0,0.002175,0.997825,0.0013875,0.2138054,520449.7,614093,428405.8,34.123,0,0,,0,65.877,0,0,,0,0,0,40.3376,72.06616,0,0,0,,0,,0,0,27.93383,59.6624,0,0,0,,0,,0.5605241,1075858,-31.754,-19.3248,-44.13233,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,NE-G1,6/18/2022,_lite,Carol Blood,,,,Scott Zimmerman,Jim Pillen,,,,,0.033375,0,0,,0.966625,0,0,,0,0,0.033375,0.966625,0.0147875,1.954298,606831.9,723159.4,492305.5,37.05626,0,0,,2.695607,60.24813,0,0,,0,5.371244,0,45.07052,68.12534,0,0,0,,0,,0.6487413,0,29.19053,52.26074,0,0,0,,0,,-24.75782,1365541,-23.19187,-7.421421,-38.64288,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,MN-G1,6/18/2022,_lite,Tim Walz,,,,,Scott Jensen,,,,all others,0.705075,0,0,,0.294925,0,0,,0,0,0.705075,0.294925,0.0382625,1.40708,2180816,2553951,1821436,49.08372,0,0,,0,44.70525,0,0,,6.211024,0,10.88184,54.98629,50.50877,0,0,0,,0,,0,2.277285,43.15493,38.75154,0,0,0,,0,,1.988413,4066265,4.378471,15.22326,-6.283463,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,MI-G1,6/18/2022,_lite,Gretchen Whitmer,,,,Ryan D. Kelley,Ryan D. Kelley,,,,,0.88705,0,0,,0.112925,0,0,,0.000025,0,0.88705,0.112925,0.012625,0.2893919,3498722,4146585,2857057,55.66364,0,0,,3.026668,41.30969,0,0,,0,5.891944,0,63.44429,49.0905,0,0,0,,0,,0.7729083,0,47.85387,33.50081,0,0,0,,0,,-1.182822,7501276,14.35395,29.62956,-0.9024963,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,ME-G1,6/18/2022,_lite,Janet T. Mills,,,,Sam Hunkler,Paul R. LePage,,,,,0.70625,0,0,,0.2937,0,0,,0.00005,0,0.70625,0.2937,0.0379375,5.414143,561957.4,658944.8,466413.4,51.19769,0,0,,2.240216,46.5621,0,0,,0,4.549165,0,56.9696,52.33839,0,0,0,,0,,0.500881,0,45.41283,40.75824,0,0,0,,0,,4.372984,1088975,4.635586,15.93558,-6.640331,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,MD-G1,6/18/2022,_lite,Peter Franchot,,,,,Kelly Schulz,,,,all others,0.90275,0,0,,0.09725,0,0,,0,0,0.90275,0.09725,0.011175,0.4843114,1850492,2209273,1489894,56.20357,0,0,,0,40.37799,0,0,,3.418436,0,6.598574,64.19391,48.35301,0,0,0,,0,,0,0.9367648,48.21137,32.32669,0,0,0,,0,,26.27618,4305056,15.82558,31.51758,0.1931305,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,MA-G1,6/18/2022,_lite,Maura Healey,,,,,Geoff Diehl,,,,all others,0.972875,0,0,,0.027125,0,0,,0,0,0.972875,0.027125,0.002775,0.0999593,2226404,2657923,1802821,55.69579,0,0,,0,38.14378,0,0,,6.160434,0,10.86742,61.87532,44.25216,0,0,0,,0,,0,2.236435,49.4405,31.86637,0,0,0,,0,,32.67038,4999558,17.55201,29.13766,6.231541,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,KS-G1,6/18/2022,_lite,Laura Kelly,,,,Seth Cordell,Derek Schmidt,,,,,0.39905,0,0,,0.60085,0,0,,0.0001,0,0.39905,0.60085,0.075375,6.16579,980399.4,1161574,801144.8,47.39209,0,0,,2.646497,49.96142,0,0,,0,5.289866,0,53.93785,56.40666,0,0,0,,0,,0.6257092,0,40.86571,43.42027,0,0,0,,0,,-21.09543,2089024,-2.569332,10.20643,-15.19284,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,IL-G1,6/18/2022,_lite,J.B. Pritzker,,,,,Darren Bailey,,,,,0.9677,0,0,,0.0323,0,0,,0,0,0.9677,0.0323,0.003475,0.0628363,4435154,5224120,3658331,59.80759,0,0,,0,40.19241,0,0,,0,0,0,66.49364,46.82078,0,0,0,,0,,0,0,53.17922,33.50636,0,0,0,,0,,13.22368,8928145,19.61517,32.98728,6.358448,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,ID-G1,6/18/2022,_lite,Stephen Heidt,,,,,Brad Little,,,,all others,0.00115,0,0,,0.99885,0,0,,0,0,0.00115,0.99885,0.0004375,0.0682972,513735.8,621654.9,407548.4,23.98501,0,0,,0,68.70779,0,0,,7.307197,0,12.49768,32.14746,76.80452,0,0,0,,0,,0,2.891478,15.86836,60.50451,0,0,0,,0,,-36.76822,1297934,-44.72277,-29.31048,-60.06649,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,IA-G1,6/18/2022,_lite,Deidre DeJear,,,,Rick Stewart,Kim Reynolds,,,,,0.100925,0,0,,0.899075,0,0,,0,0,0.100925,0.899075,0.0635375,4.257508,1196848,1403307,993291.5,43.641,0,0,,1.844645,54.51435,0,0,,0,3.790559,0,49.17191,60.0988,0,0,0,,0,,0.3707305,0,38.08619,48.9272,0,0,0,,0,,-9.622491,2295209,-10.87336,0.0522308,-21.85161,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,HI-G1,6/18/2022,_lite,Josh Green,,,,,Heidi Haunani Tsuneyoshi,,,,all others,0.9519,0,0,,0.0481,0,0,,0,0,0.9519,0.0481,0.0050875,1.085151,375992.2,457102.3,295016.9,58.48795,0,0,,0,37.10324,0,0,,4.408811,0,8.143748,66.81216,45.3983,0,0,0,,0,,0,1.375756,50.14965,28.75299,0,0,0,,0,,31.80856,1007469,21.38471,37.59707,5.160217,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,GA-G1,6/18/2022,_lite,Stacey Abrams,,,,,Brian Kemp,,,,all others,0.195625,0,0,,0.804375,0,0,,0,0,0.195625,0.804375,0.102225,2.521581,3251237,3872885,2640588,45.59713,0,0,,0,51.8277,0,0,,2.575171,0,5.140777,50.62656,56.87399,0,0,0,,0,,0,0.6064827,40.5393,46.74689,0,0,0,,0,,-7.357742,7356953,-6.230576,3.548588,-15.92051,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,FL-G1,6/18/2022,_lite,Charlie Crist,,,,,Ron DeSantis,,,,all others,0.108325,0,0,,0.891675,0,0,,0,0,0.108325,0.891675,0.0791875,0.8524995,7449497,8761464,6182929,43.57747,0,0,,0,53.03821,0,0,,3.384324,0,6.482831,48.70333,58.12449,0,0,0,,0,,0,0.9254303,38.43423,47.8669,0,0,0,,0,,-7.44125,1.46E+07,-9.460743,0.3688068,-19.20305,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,CT-G1,6/18/2022,_lite,Edward Lamont,,,,,Robert Stefanowski,,,,all others,0.872125,0,0,,0.127875,0,0,,0,0,0.872125,0.127875,0.013775,0.8715464,1267551,1496447,1041490,52.68014,0,0,,0,43.89248,0,0,,3.42739,0,6.61004,57.9087,49.13428,0,0,0,,0,,0,0.9257317,47.41033,38.66159,0,0,0,,0,,12.14246,2618620,8.787663,18.7251,-1.203798,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,CO-G1,6/18/2022,_lite,Jared Polis,,,,,Heidi Ganahl,,,,all others,0.826725,0,0,,0.173275,0,0,,0,0,0.826725,0.173275,0.0206875,0.7587293,2186682,2562312,1817100,50.97337,0,0,,0,41.82835,0,0,,7.198273,0,12.28679,57.82218,48.60426,0,0,0,,0,,0,2.841591,44.04775,34.96197,0,0,0,,0,,6.733898,4183729,9.14502,21.80725,-3.519341,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,CA-G1,6/18/2022,_lite,Gavin Newsom,,,,,Brian Dahle,,,,,0.9898,0,0,,0.0102,0,0,,0,0,0.9898,0.0102,0.001075,0.0083745,1.03E+07,1.24E+07,8210971,65.3833,0,0,,0,34.6167,0,0,,0,0,0,73.24284,42.48938,0,0,0,,0,,0,0,57.51062,26.75715,0,0,0,,0,,25.74052,2.54E+07,30.7666,46.48569,15.02124,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,AZ-G1,6/18/2022,_lite,Katie Hobbs,,,,Steve Remus,Kari Lake,,,,,0.39955,0,0,,0.600425,0,0,,0.000025,0,0.39955,0.600425,0.0829375,3.033359,2192762,2617726,1777941,47.99235,0,0,,1.694899,50.31275,0,0,,0,3.506976,0,53.8779,56.11194,0,0,0,,0,,0.3255275,0,42.22636,44.44257,0,0,0,,0,,-7.109708,4969373,-2.3204,9.27294,-13.71184,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,AR-G1,6/18/2022,_lite,Chris Jones,,,,Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,,,,,0.01295,0,0,,0.98705,0,0,,0,0,0.01295,0.98705,0.0087875,0.8434686,835527.7,1016027,660797.3,37.33443,0,0,,1.250474,61.41509,0,0,,0,2.678089,0,43.92531,68.01752,0,0,0,,0,,0.2020943,0,30.73531,54.82787,0,0,0,,0,,-31.52285,2180916,-24.08066,-10.9768,-37.17348,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,AL-G1,6/18/2022,_lite,Malika Sanders-Fortier,,,,,Kay Ivey,,,,all others,0.0018,0,0,,0.9982,0,0,,0,0,0.0018,0.9982,0.000825,0.0486948,1358738,1643357,1078747,27.19815,0,0,,0,68.53693,0,0,,4.264913,0,7.989959,35.13299,76.36702,0,0,0,,0,,0,1.308053,19.25623,60.54284,0,0,0,,0,,-29.19992,3459287,-41.33878,-25.83944,-56.57513,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,AK-G1,6/18/2022,_lite,Les Gara,,,,Bill Walker,Mike Dunleavy,Christopher Kurka,,,,0.086175,0,0,,0.72105,0.026825,0,,0.16595,0,0.086175,0.747875,0.01095,3.680966,238570.5,283428.8,194692.9,23.30717,0,0,,24.1,36.32867,16.26416,0,,0,32.10352,0,34.60051,45.82581,0,23.09645,0,,0,,16.47681,0,11.76999,27.31485,0,9.432686,0,,0,,-14.61795,521658,-29.28567,-8.130571,-50.65358,,,,,,,,,,,,,,,,,,,40000,6/29/22 11:55
2022,Governor,WY-G1,6/17/2022,_lite,Theresa A. Livingston,,,,,Mark Gordon,,,,,0.000175,0,0,,0.999825,0,0,,0,0,0.000175,0.999825,0.0001,0.0509824,157305.6,192571.8,122482.9,23.69308,0,0,,0,76.30692,0,0,,0,0,0,31.22357,83.84221,0,0,0,,0,,0,0,16.15779,68.77643,0,0,0,,0,,-49.87335,424412,-52.61385,-37.55286,-67.68443,,,,,,,,,,,,,,,,,,,40000,6/29/22 12:40
